"Year","TA","Region","GDP","GDP_real","GDP_perCapita","GDP_real_perCapita","notes"
2010,"Central Hawke's Bay District","Hawke's Bay",141806322.740003,153205130.562175,10543221021.5615,11390716026.9275,"estimate"
2010,"Central Otago District","Otago",226058615.238366,241178915.361048,12558811957.687,13398828631.1693,"estimate"
2010,"Christchurch City","Canterbury",5906316452.05176,6303503999.90573,15695765219.3775,16751272920.2916,"estimate"
2010,"Clutha District","Otago",196638250.444533,211133570.566968,11301048876.1226,12134113250.9752,"estimate"
2010,"Dunedin City","Otago",1574118316.70294,1685156420.37066,12860443763.9129,13767617813.4858,"estimate"
2010,"Far North District","Northland",489025765.8135,522917245.769242,8205130298.88422,8773779291.43024,"estimate"
2010,"Gisborne District","Gisborne",506525267.952411,541563835.004256,10846365480.7797,11596655995.8085,"estimate"
2010,"Gore District","Southland",165896238.404114,178964669.272025,13378728903.5576,14432634618.7117,"estimate"
2010,"Grey District","West Coast",215360527.374361,230618019.377622,15549496561.3257,16651120532.6803,"estimate"
2010,"Hamilton City","Waikato",2360037309.58567,2517654175.21874,16469206626.5573,17569114970.1238,"estimate"
2010,"Hastings District","Hawke's Bay",1063872739.78506,1138834852.36123,14072390737.8976,15063953073.5613,"estimate"
2010,"Hauraki District","Waikato",126217208.211233,135053546.585048,6804162167.72143,7280514640.70341,"estimate"
2010,"Horowhenua District","Manawatu-Wanganui",176135762.718414,187849609.128001,5681798797.36819,6059664810.58068,"estimate"
2010,"Hurunui District","Canterbury",75316319.849838,80528072.7371115,6665161048.65823,7126378118.32845,"estimate"
2010,"Invercargill City","Southland",729017510.947278,778118353.395694,13859648497.0965,14793124589.2717,"estimate"
2010,"Kaikoura District","Canterbury",35647450.3659971,38067951.1768592,9582647947.84869,10233320208.8331,"estimate"
2010,"Kaipara District","Northland",125537069.845725,134267678.594523,6356307333.96075,6798363473.14041,"estimate"
2010,"Kapiti Coast District","Wellington",206901126.784546,220888687.908175,4163000538.92447,4444440400.56691,"estimate"
2010,"Kawerau District","Bay of Plenty",120850049.283964,126453152.786177,17388496299.8509,18194698242.6154,"estimate"
2010,"Lower Hutt City","Wellington",1278877879.79579,1364388559.89484,12587380706.6514,13429021258.8075,"estimate"
2010,"Mackenzie District","Canterbury",43408706.5555293,46447105.076833,10510582701.0967,11246272415.6981,"estimate"
2010,"Manawatu District","Manawatu-Wanganui",212648343.352681,227870427.049214,7676835500.09679,8226369207.55287,"estimate"
2010,"Marlborough District","Marlborough",554568346.431421,595874219.41943,12434267857.2067,13360408507.1621,"estimate"
2010,"Masterton District","Wellington",243820188.245183,260337518.895076,10287771655.9149,10984705438.6108,"estimate"
2010,"Matamata-Piako District","Waikato",381532177.70951,410563190.061732,11848825394.7053,12750409629.2463,"estimate"
2010,"Napier City","Hawke's Bay",621052622.84447,663439321.340386,10598167625.3323,11321490125.2626,"estimate"
2010,"Nelson City","Nelson",724014584.434832,774561438.72208,15570206116.8781,16657235241.3351,"estimate"
2010,"New Plymouth District","Taranaki",1103736330.11598,1179825433.57042,14835165727.3653,15857868730.7852,"estimate"
2010,"Opotiki District","Bay of Plenty",66544740.1911286,70965411.4529173,7320653486.37278,7806975957.41665,"estimate"
2010,"Otorohanga District","Waikato",92383814.8423466,98254776.9294413,9796799028.88087,10419382495.1687,"estimate"
2010,"Palmerston North City","Manawatu-Wanganui",1488846684.08973,1590205834.00602,18112490074.0843,19345569756.7642,"estimate"
2010,"Porirua City","Wellington",427061985.079877,456846304.781065,8165621129.63435,8735110990.07772,"estimate"
2010,"Queenstown-Lakes District","Otago",410310842.882738,437833985.450949,14920394286.645,15921235834.58,"estimate"
2010,"Rangitikei District","Hawke's Bay",17221347.2264222,18531954.1331281,1163604542.32582,1252159063.0492,"estimate"
2010,"Rangitikei District","Manawatu-Wanganui",109125842.195319,117458287.108231,7373367715.89996,7936370750.55613,"estimate"
2010,"Rotorua District","Bay of Plenty",518898387.094228,553428905.051288,7586233729.44778,8091065863.32293,"estimate"
2010,"Rotorua District","Waikato",324560144.397312,346127619.649307,4745031350.8379,5060345316.51033,"estimate"
2010,"Ruapehu District","Manawatu-Wanganui",164956011.525867,175401886.167423,12544183385.9975,13338546476.6101,"estimate"
2010,"Selwyn District","Canterbury",334005470.989218,357525027.921958,8146474902.17606,8720122632.24288,"estimate"
2010,"South Taranaki District","Taranaki",403044303.087239,437066100.679622,14817805260.5603,16068606642.6332,"estimate"
2010,"South Waikato District","Waikato",221274974.235533,235428370.263111,9537714406.70399,10147774580.3065,"estimate"
2010,"South Wairarapa District","Wellington",54684170.6194882,58289446.408621,5732093356.34048,6110004864.63533,"estimate"
2010,"Southland District","Southland",400638464.762322,432910002.077989,13489510598.058,14576094346.0602,"estimate"
2010,"Stratford District","Manawatu-Wanganui",21914921.9067889,23389681.3856481,2395073432.43595,2556249331.76482,"estimate"
2010,"Stratford District","Taranaki",46845445.9509473,50034338.1279881,5119720868.95599,5468233675.18995,"estimate"
2010,"Tararua District","Manawatu-Wanganui",132830103.474429,141763807.086603,7483386111.23542,7986693356.9917,"estimate"
2010,"Tararua District","Wellington",2132379.32104635,2275090.38982068,120134046.256132,128174106.468771,"estimate"
2010,"Tasman District","Tasman",408211058.33859,435205546.570246,8612047644.27405,9181551615.40602,"estimate"
2010,"Taupo District","Bay of Plenty",52341954.5955557,55762843.6065364,1530466508.64198,1630492503.1151,"estimate"
2010,"Taupo District","Hawke's Bay",41186803.5946163,43867825.0492938,1204292502.76656,1282684942.96181,"estimate"
2010,"Taupo District","Manawatu-Wanganui",2523797.36290194,2687581.12633256,73795244.5292966,78584243.4600163,"estimate"
2010,"Taupo District","Waikato",269720830.596836,287319666.843378,7886573994.05952,8401159849.22158,"estimate"
2010,"Tauranga City","Bay of Plenty",1401381690.74091,1497734866.80612,12143688827.9109,12978638360.5383,"estimate"
2010,"Thames-Coromandel District","Waikato",225061727.064312,240257089.460098,8304860777.28089,8865575256.83017,"estimate"
2010,"Timaru District","Canterbury",579112402.90305,621882588.327071,13013761862.9899,13974889625.3274,"estimate"
2010,"Upper Hutt City","Wellington",247024927.444222,263072030.988217,6054532535.39759,6447843896.77003,"estimate"
2010,"Waikato District","Waikato",338789504.016765,364134947.740436,5268888087.3525,5663062950.86214,"estimate"
2010,"Waimakariri District","Canterbury",220085800.764528,234903101.314627,4623651276.56571,4934939103.24847,"estimate"
2010,"Waimate District","Canterbury",46801028.2334204,49909419.3103772,6174278131.0581,6584356109.54844,"estimate"
2010,"Waipa District","Waikato",381880515.460569,408518431.375595,8142441694.2552,8710414315.04466,"estimate"
2010,"Wairoa District","Hawke's Bay",81035111.9366689,87807602.43308,9455672338.00104,10245927938.5157,"estimate"
2010,"Waitaki District","Canterbury",156148246.866871,167978632.821809,7435630803.18435,7998982515.32423,"estimate"
2010,"Waitaki District","Otago",105816993.829909,113921877.093266,5038904468.09089,5424851290.15554,"estimate"
2010,"Waitomo District","Manawatu-Wanganui",5849245.43656206,6309724.58224911,609931745.209808,657948340.171961,"estimate"
2010,"Waitomo District","Waikato",108174255.472626,116676626.839092,11279901509.1372,12166488721.4903,"estimate"
2010,"Wanganui District","Manawatu-Wanganui",492007594.713442,526918451.258987,11258755027.7676,12057630463.5924,"estimate"
2010,"Wellington City","Wellington",6335680906.60708,6747005531.27812,32708729512.685,34832243321.0022,"estimate"
2010,"Western Bay of Plenty District","Bay of Plenty",284587231.521601,304262591.799046,6296177688.531,6731473269.8904,"estimate"
2010,"Westland District","West Coast",89995546.6568722,96479395.9936372,10416151233.4343,11166596758.5228,"estimate"
2010,"Whakatane District","Bay of Plenty",342414873.417557,365709556.123485,9953920738.88249,10631091747.7757,"estimate"
2010,"Whangarei District","Northland",931445094.880476,995340305.482857,11470998705.4246,12257885535.5032,"estimate"
2011,"Ashburton District","Canterbury",415574441.997717,424373738.324575,13405627161.2167,13689475429.825,"estimate"
2011,"Auckland","Auckland",23739575532.0945,24506278887.0203,16264439251.9146,16789722449.3151,"estimate"
2011,"Buller District","West Coast",171104729.353068,175085793.195248,16295688509.816,16674837447.1665,"estimate"
2011,"Carterton District","Wellington",62444324.1320694,63637093.8616128,7680728675.53129,7827440819.38656,"estimate"
2011,"Central Hawke's Bay District","Hawke's Bay",140890247.043565,143871645.2839,10475111304.3543,10696776601.0335,"estimate"
2011,"Central Otago District","Otago",240570819.462791,244566229.706834,13254590604.0105,13474723399.8256,"estimate"
2011,"Christchurch City","Canterbury",6221839669.9284,6422146654.78068,17173170493.8681,17726046521.6138,"estimate"
2011,"Clutha District","Otago",212933240.71435,216344183.238027,12167613755.1057,12362524756.4587,"estimate"
2011,"Dunedin City","Otago",1591184971.27587,1642351292.46281,12925954275.1898,13341602700.7539,"estimate"
2011,"Far North District","Northland",490953347.90445,503988174.693213,8168940896.91264,8385826533.99689,"estimate"
2011,"Gisborne District","Gisborne",519672089.292318,532096747.414915,11104104472.0581,11369588619.9768,"estimate"
2011,"Gore District","Southland",171850969.53938,176515842.296839,13803290726.0546,14177979300.9509,"estimate"
2011,"Grey District","West Coast",218391514.106568,224462093.369061,15711619719.8969,16148352040.9397,"estimate"
2011,"Hamilton City","Waikato",2559310155.24953,2640168443.49734,17577679637.7028,18133025024.0202,"estimate"
2011,"Hastings District","Hawke's Bay",1112505814.63698,1139968542.55452,14599813840.3804,14960217093.8914,"estimate"
2011,"Hauraki District","Waikato",136566331.044869,139248571.72454,7322591476.93668,7466411352.52226,"estimate"
2011,"Horowhenua District","Manawatu-Wanganui",189615052.068002,193408173.525949,6116614582.83879,6238973339.54674,"estimate"
2011,"Hurunui District","Canterbury",80005168.0401296,80485271.6780106,6926854375.7688,6968421790.30395,"estimate"
2011,"Invercargill City","Southland",760294418.695106,783373560.820643,14291248471.7125,14725066932.7189,"estimate"
2011,"Kaikoura District","Canterbury",37913263.3337948,38704050.8136583,10083314716.4348,10293630535.5474,"estimate"
2011,"Kaipara District","Northland",134233906.893074,136493358.598865,6645242915.49871,6757096960.33986,"estimate"
2011,"Kapiti Coast District","Wellington",214700723.062985,221127798.767169,4276906833.92401,4404936230.42169,"estimate"
2011,"Kawerau District","Bay of Plenty",123534450.806843,124219427.873841,17929528418.9902,18028944539.019,"estimate"
2011,"Lower Hutt City","Wellington",1324758355.9972,1367592329.93819,13026139193.6795,13447318878.4483,"estimate"
2011,"Mackenzie District","Canterbury",44426777.0871533,45382496.8633033,10552678643.0293,10779690466.3428,"estimate"
2011,"Manawatu District","Manawatu-Wanganui",220200452.684505,225639914.057365,7864301881.58946,8058568359.1916,"estimate"
2011,"Marlborough District","Marlborough",572484800.508884,590489026.888855,12807266230.6238,13210045344.2697,"estimate"
2011,"Masterton District","Wellington",247660792.606505,254193429.083312,10319199691.9377,10591392878.4713,"estimate"
2011,"Matamata-Piako District","Waikato",400897575.283934,410343981.982792,12373381953.2078,12664937715.5183,"estimate"
2011,"Napier City","Hawke's Bay",653086744.047779,673986193.294617,11069266848.2674,11423494801.6037,"estimate"
2011,"Nelson City","Nelson",754803966.614677,779299393.606531,15890609823.4669,16406303023.2954,"estimate"
2011,"New Plymouth District","Taranaki",1144664355.79095,1177728340.41322,15181224877.8641,15619739262.7748,"estimate"
2011,"Opotiki District","Bay of Plenty",70118389.5499729,71484155.0832857,7730803699.00473,7881384242.92015,"estimate"
2011,"Otorohanga District","Waikato",91794736.7453343,92687614.1100125,9662603867.92993,9756590958.94868,"estimate"
2011,"Palmerston North City","Manawatu-Wanganui",1504710791.354,1551911534.48085,18172835644.372,18742892928.5127,"estimate"
2011,"Porirua City","Wellington",432706478.058987,446558200.198167,8164273170.92428,8425626418.83333,"estimate"
2011,"Queenstown-Lakes District","Otago",425436116.792935,438617690.817706,14980144957.4977,15444284887.9474,"estimate"
2011,"Rangitikei District","Hawke's Bay",17517933.9020603,17930288.1196795,1191696183.81363,1219747491.13466,"estimate"
2011,"Rangitikei District","Manawatu-Wanganui",111004858.100047,113569259.417706,7551350891.15968,7725799960.38816,"estimate"
2011,"Rotorua District","Bay of Plenty",552623381.644128,568169718.164329,8032316593.66465,8258280787.27223,"estimate"
2011,"Rotorua District","Waikato",345644180.274972,355160861.97365,5023897969.11297,5162221831.01235,"estimate"
2011,"Ruapehu District","Manawatu-Wanganui",143988908.816526,146748561.737159,11118834657.6468,11331935269.2787,"estimate"
2011,"Selwyn District","Canterbury",351645806.535763,359683765.486619,8196871947.22059,8384236957.73004,"estimate"
2011,"South Taranaki District","Taranaki",417732741.234444,430580904.533661,15245720483.0089,15714631552.3234,"estimate"
2011,"South Waikato District","Waikato",235655646.840026,238885295.370974,10113976259.2286,10252587784.162,"estimate"
2011,"South Wairarapa District","Wellington",55670553.7568783,56117755.731411,5745155186.46835,5791306061.03312,"estimate"
2011,"Southland District","Southland",424248460.176488,431912663.423331,14141615339.2163,14397088780.7777,"estimate"
2011,"Stratford District","Manawatu-Wanganui",22790044.6511744,23246389.2530544,2487996140.95791,2537815420.63913,"estimate"
2011,"Stratford District","Taranaki",48716956.7642377,49832462.5368621,5318445061.598,5440225167.77971,"estimate"
2011,"Tararua District","Manawatu-Wanganui",137606449.961551,139540322.761779,7752476054.1719,7861426634.46643,"estimate"
2011,"Tararua District","Wellington",2209013.20103392,2237824.36227064,124451447.945573,126074611.958909,"estimate"
2011,"Tasman District","Tasman",430430846.576569,436607962.618891,8930100551.3811,9058256485.86911,"estimate"
2011,"Taupo District","Bay of Plenty",55818128.5563668,57197285.8191495,1627350686.77454,1667559353.32797,"estimate"
2011,"Taupo District","Hawke's Bay",43920515.6973515,44966700.7151601,1280481507.21141,1310982528.13878,"estimate"
2011,"Taupo District","Manawatu-Wanganui",2691347.13242004,2753656.27003605,78464930.9743452,80281523.9077565,"estimate"
2011,"Taupo District","Waikato",287612368.575418,294404651.570955,8385200250.01218,8583225993.3223,"estimate"
2011,"Tauranga City","Bay of Plenty",1512950671.17118,1562160633.37623,12909135419.5493,13329015643.1419,"estimate"
2011,"Thames-Coromandel District","Waikato",232067356.104503,238369115.322378,8531888092.07733,8763570416.26389,"estimate"
2011,"Timaru District","Canterbury",609876433.63067,628681741.364292,13582994067.4982,14001820520.3629,"estimate"
2011,"Upper Hutt City","Wellington",255523088.080633,263557876.553373,6186999711.39546,6381546647.78143,"estimate"
2011,"Waikato District","Waikato",379704258.37233,387093771.097129,5805875510.28028,5918865001.48516,"estimate"
2011,"Waimakariri District","Canterbury",235784844.695291,241396075.370816,4772972564.682,4886560230.17845,"estimate"
2011,"Waimate District","Canterbury",47537664.142061,47500226.6674935,6189800018.49752,6184925347.32989,"estimate"
2011,"Waipa District","Waikato",410080445.300804,419115912.192385,8597074324.96445,8786497110.95148,"estimate"
2011,"Wairoa District","Hawke's Bay",82088115.5505535,84626065.2567584,9623460205.22315,9920992409.9365,"estimate"
2011,"Waitaki District","Canterbury",168267990.49319,172544311.468941,7937169362.88634,8138882616.45949,"estimate"
2011,"Waitaki District","Otago",114024410.513512,116989830.228191,5378509929.88263,5518388218.31089,"estimate"
2011,"Waitomo District","Manawatu-Wanganui",6043111.1109037,6200688.38952712,630147143.99413,646578559.90898,"estimate"
2011,"Waitomo District","Waikato",111756330.726347,114689335.178841,11653423433.4043,11959263313.7478,"estimate"
2011,"Wanganui District","Manawatu-Wanganui",506661729.131568,522772856.254754,11567619386.5655,11935453339.1496,"estimate"
2011,"Wellington City","Wellington",6518334071.9106,6738544211.78474,33358925649.4913,34485896682.6241,"estimate"
2011,"Western Bay of Plenty District","Bay of Plenty",296582294.155921,303419674.078655,6503997678.85792,6653940221.02313,"estimate"
2011,"Westland District","West Coast",93292532.4594529,95788168.491294,10747987610.5361,11035503282.4071,"estimate"
2011,"Whakatane District","Bay of Plenty",365931364.185161,375089805.602382,10637539656.5454,10903773418.6739,"estimate"
2011,"Whangarei District","Northland",980291232.068705,1009206981.95378,11940209891.2144,12292411473.2494,"estimate"
2012,"Ashburton District","Canterbury",462752403.798409,463171848.013078,14597867627.7101,14611099306.4062,"estimate"
2012,"Auckland","Auckland",25077210017.0321,25377644375.2441,16984226222.1687,17187703606.6672,"estimate"
2012,"Buller District","West Coast",195437988.688158,195295328.917139,18350984853.3481,18337589569.6844,"estimate"
2012,"Carterton District","Wellington",66713596.5472453,66767647.4461352,8028110294.49402,8034614614.4567,"estimate"
2012,"Central Hawke's Bay District","Hawke's Bay",150979617.938697,150717727.244687,11309334677.0559,11289717396.6058,"estimate"
2012,"Central Otago District","Otago",244904761.061797,245207858.435035,13456305552.846,13472959254.6723,"estimate"
2012,"Christchurch City","Canterbury",6505828953.28374,6582720874.08513,18321117863.373,18537653827.3307,"estimate"
2012,"Clutha District","Otago",222437369.189732,221953523.914669,12857651398.2504,12829683463.2757,"estimate"
2012,"Dunedin City","Otago",1643532302.65881,1663252839.90629,13307953867.6827,13467634331.225,"estimate"
2012,"Far North District","Northland",503822150.427718,508002171.973892,8341426331.58474,8410631986.32271,"estimate"
2012,"Gisborne District","Gisborne",531534692.632538,534659189.221596,11309248779.4157,11375727430.2467,"estimate"
2012,"Gore District","Southland",184094699.899043,184360502.163115,14846346766.0519,14867782432.5092,"estimate"
2012,"Grey District","West Coast",230624397.408538,232111749.027723,16591683266.8013,16698686980.4117,"estimate"
2012,"Hamilton City","Waikato",2697804476.94395,2728786156.42865,18216100452.0186,18425294776.6958,"estimate"
2012,"Hastings District","Hawke's Bay",1139835069.44434,1144830227.20887,14919307191.6798,14984688837.8124,"estimate"
2012,"Hauraki District","Waikato",145839644.995111,146045079.662171,7840841128.76939,7851886003.34251,"estimate"
2012,"Horowhenua District","Manawatu-Wanganui",186115511.120445,187073417.878598,5965240741.03991,5995942880.72429,"estimate"
2012,"Hurunui District","Canterbury",88316876.0706267,87840731.5594822,7484481022.93446,7444129793.17646,"estimate"
2012,"Invercargill City","Southland",795119572.669042,802613635.12811,14945856629.1173,15086722464.8141,"estimate"
2012,"Kaikoura District","Canterbury",37371849.578506,37598070.8194436,10155393907.2027,10216867070.501,"estimate"
2012,"Kaipara District","Northland",132201417.09889,132130661.605733,6512385078.76307,6508899586.4893,"estimate"
2012,"Kapiti Coast District","Wellington",211457046.395165,213841588.321381,4195576317.36438,4242888657.17026,"estimate"
2012,"Kawerau District","Bay of Plenty",114611873.043727,114003451.297106,16731660298.3543,16642839605.4169,"estimate"
2012,"Lower Hutt City","Wellington",1348665254.22661,1365738104.96066,13326731761.1325,13495435819.7693,"estimate"
2012,"Mackenzie District","Canterbury",46877819.2624408,47127046.6681214,10952761509.9161,11010992212.1779,"estimate"
2012,"Manawatu District","Manawatu-Wanganui",203949264.419177,204891974.795078,7232243419.11976,7265672865.07371,"estimate"
2012,"Marlborough District","Marlborough",578091402.438811,582083336.182047,12961690637.6415,13051195878.5212,"estimate"
2012,"Masterton District","Wellington",264874881.016404,267188060.568347,10990658963.3363,11086641517.3588,"estimate"
2012,"Matamata-Piako District","Waikato",408774446.764685,409146678.017786,12539093459.0394,12550511595.6376,"estimate"
2012,"Napier City","Hawke's Bay",666893598.928858,675094888.23626,11227164965.1323,11365233808.6913,"estimate"
2012,"Nelson City","Nelson",790020200.161079,799062712.187947,16390460584.2547,16578064568.2147,"estimate"
2012,"New Plymouth District","Taranaki",1251187548.24559,1261260345.36644,16419784097.7111,16551973036.305,"estimate"
2012,"Opotiki District","Bay of Plenty",73769586.9869692,74147494.7054466,8316751633.25471,8359356787.53625,"estimate"
2012,"Otorohanga District","Waikato",93341565.8498055,92912288.4324131,9753559649.92743,9708703075.48726,"estimate"
2012,"Palmerston North City","Manawatu-Wanganui",1541192332.35361,1558921573.07328,18501708671.712,18714544694.7572,"estimate"
2012,"Porirua City","Wellington",435535365.923091,440806808.357936,8156092994.81443,8254809145.27969,"estimate"
2012,"Queenstown-Lakes District","Otago",449169388.298102,455204135.222122,15596159315.9063,15805699139.657,"estimate"
2012,"Rangitikei District","Hawke's Bay",17689491.5457509,17703026.3996065,1215772614.82824,1216702845.33378,"estimate"
2012,"Rangitikei District","Manawatu-Wanganui",112089951.545982,112128104.969361,7703776738.55546,7706398966.9664,"estimate"
2012,"Rotorua District","Bay of Plenty",567853898.871962,573534717.596084,8277753627.87117,8360564396.44438,"estimate"
2012,"Rotorua District","Waikato",355150325.226887,358473933.880303,5177118443.54063,5225567549.27556,"estimate"
2012,"Ruapehu District","Manawatu-Wanganui",143532539.72735,144073273.410806,11391471406.9325,11434386778.6354,"estimate"
2012,"Selwyn District","Canterbury",382045406.685408,383808451.496666,8604626276.69838,8644334493.16814,"estimate"
2012,"South Taranaki District","Taranaki",410786714.598082,411299349.041567,14992215861.2439,15010925147.5024,"estimate"
2012,"South Waikato District","Waikato",239570163.541272,239755033.266301,10326300152.641,10334268675.2716,"estimate"
2012,"South Wairarapa District","Wellington",58504639.0087435,58311281.0153108,6025194542.61004,6005281258.01347,"estimate"
2012,"Southland District","Southland",446030728.965059,443929610.211244,14769229435.9291,14699655967.2597,"estimate"
2012,"Stratford District","Manawatu-Wanganui",24442625.5430335,24545662.9373116,2648171781.47708,2659335096.13344,"estimate"
2012,"Stratford District","Taranaki",52251869.199036,52560218.9223199,5661090920.80563,5694498258.10616,"estimate"
2012,"Tararua District","Manawatu-Wanganui",147067672.627291,146928999.708481,8356117762.91424,8348238619.80003,"estimate"
2012,"Tararua District","Wellington",2360884.3545253,2357104.01690388,134141156.50712,133926364.596811,"estimate"
2012,"Tasman District","Tasman",455405690.072724,455491399.285495,9370487450.05605,9372251014.10483,"estimate"
2012,"Taupo District","Bay of Plenty",57624951.921782,58143859.2008276,1665461038.20179,1680458358.40542,"estimate"
2012,"Taupo District","Hawke's Bay",45339256.8704908,45715196.068173,1310383146.54598,1321248441.27668,"estimate"
2012,"Taupo District","Manawatu-Wanganui",2778232.19639686,2800476.98595518,80295728.2195625,80938641.2125774,"estimate"
2012,"Taupo District","Waikato",296900240.097266,299256296.093176,8580931794.71866,8649025898.6467,"estimate"
2012,"Tauranga City","Bay of Plenty",1563465960.40371,1582036829.02362,13216111246.0161,13373092383.9697,"estimate"
2012,"Thames-Coromandel District","Waikato",236553432.680961,238531968.028378,8696817377.97649,8769557648.10215,"estimate"
2012,"Timaru District","Canterbury",641009395.309958,645870143.617333,14213068632.1499,14320845756.4819,"estimate"
2012,"Upper Hutt City","Wellington",256506178.932281,259645782.328062,6210803363.97776,6286822816.6601,"estimate"
2012,"Waikato District","Waikato",404439240.664459,404331593.626732,6118596681.76187,6116968133.53603,"estimate"
2012,"Waimakariri District","Canterbury",259556736.132292,261214615.915096,5139737349.15429,5172566651.78409,"estimate"
2012,"Waimate District","Canterbury",52988447.3540733,52474798.5703424,6863788517.36701,6797253700.82156,"estimate"
2012,"Waipa District","Waikato",429248420.085085,430958359.873879,8905568881.43331,8941044810.66139,"estimate"
2012,"Wairoa District","Hawke's Bay",77477209.6370355,77667643.5023446,9278707740.96233,9301514191.89756,"estimate"
2012,"Waitaki District","Canterbury",180314227.653357,180549349.151083,8465456697.34069,8476495265.30907,"estimate"
2012,"Waitaki District","Otago",122212356.872684,122234211.230485,5737669336.74573,5738695362.93355,"estimate"
2012,"Waitomo District","Manawatu-Wanganui",6230496.52898253,6235521.96440726,656532827.079297,657062377.70361,"estimate"
2012,"Waitomo District","Waikato",115222663.013528,115293858.773911,12141481877.0841,12148984064.6903,"estimate"
2012,"Wanganui District","Manawatu-Wanganui",509697214.430722,515256963.464814,11690303083.2734,11817820262.9544,"estimate"
2012,"Wellington City","Wellington",6704868461.96118,6794800999.85685,34104112217.5034,34561551372.6188,"estimate"
2012,"Western Bay of Plenty District","Bay of Plenty",294107081.500015,295389855.323663,6463891901.09923,6492084732.38819,"estimate"
2012,"Westland District","West Coast",101570484.199113,102282849.059568,11865710770.9244,11948930964.9028,"estimate"
2012,"Whakatane District","Bay of Plenty",365204660.750545,367948876.013082,10647366202.6398,10727372478.5155,"estimate"
2012,"Whangarei District","Northland",1005905606.4894,1016611216.18409,12148618435.8624,12277913238.9383,"estimate"
2013,"Ashburton District","Canterbury",490794782.463211,490794782.463211,15194884905.9818,15194884905.9818,"estimate"
2013,"Auckland","Auckland",26041799073.5462,26041799073.5462,17440261902.9911,17440261902.9911,"estimate"
2013,"Buller District","West Coast",198138496.548373,198138496.548373,18604553666.5139,18604553666.5139,"estimate"
2013,"Carterton District","Wellington",67614487.5828456,67614487.5828456,7964015027.42586,7964015027.42586,"estimate"
2013,"Central Hawke's Bay District","Hawke's Bay",154559647.966223,154559647.966223,11664879091.7904,11664879091.7904,"estimate"
2013,"Central Otago District","Otago",259393798.49861,259393798.49861,14021286405.3303,14021286405.3303,"estimate"
2013,"Christchurch City","Canterbury",6802102272.89996,6802102272.89996,19069532584.5247,19069532584.5247,"estimate"
2013,"Clutha District","Otago",230651193.005071,230651193.005071,13371083652.4679,13371083652.4679,"estimate"
2013,"Dunedin City","Otago",1698495422.17539,1698495422.17539,13752999369.8412,13752999369.8412,"estimate"
2013,"Far North District","Northland",519189063.457384,519189063.457384,8567476294.6763,8567476294.6763,"estimate"
2013,"Gisborne District","Gisborne",544498742.86388,544498742.86388,11585079635.4017,11585079635.4017,"estimate"
2013,"Gore District","Southland",189504031.95596,189504031.95596,15282583222.2549,15282583222.2549,"estimate"
2013,"Grey District","West Coast",215745364.218352,215745364.218352,15747836804.2593,15747836804.2593,"estimate"
2013,"Hamilton City","Waikato",2727481732.52963,2727481732.52963,18158999550.7964,18158999550.7964,"estimate"
2013,"Hastings District","Hawke's Bay",1173450510.73585,1173450510.73585,15299224390.2979,15299224390.2979,"estimate"
2013,"Hauraki District","Waikato",146567070.756265,146567070.756265,7879950040.65942,7879950040.65942,"estimate"
2013,"Horowhenua District","Manawatu-Wanganui",196189212.523894,196189212.523894,6288115786.02224,6288115786.02224,"estimate"
2013,"Hurunui District","Canterbury",94624218.6949122,94624218.6949122,7885351557.90935,7885351557.90935,"estimate"
2013,"Invercargill City","Southland",833913357.176129,833913357.176129,15675063104.8145,15675063104.8145,"estimate"
2013,"Kaikoura District","Canterbury",38802305.5025035,38802305.5025035,10659974039.1493,10659974039.1493,"estimate"
2013,"Kaipara District","Northland",132970352.869646,132970352.869646,6486358676.5681,6486358676.5681,"estimate"
2013,"Kapiti Coast District","Wellington",211144905.923973,211144905.923973,4164593805.20656,4164593805.20656,"estimate"
2013,"Kawerau District","Bay of Plenty",146073203.257955,146073203.257955,21965895226.7601,21965895226.7601,"estimate"
2013,"Lower Hutt City","Wellington",1364546491.55709,1364546491.55709,13483660983.7657,13483660983.7657,"estimate"
2013,"Mackenzie District","Canterbury",51480142.1462104,51480142.1462104,11972126080.514,11972126080.514,"estimate"
2013,"Manawatu District","Manawatu-Wanganui",214306397.632299,214306397.632299,7519522723.94032,7519522723.94032,"estimate"
2013,"Marlborough District","Marlborough",601210294.331619,601210294.331619,13449894727.7767,13449894727.7767,"estimate"
2013,"Masterton District","Wellington",263692109.435341,263692109.435341,10941581304.371,10941581304.371,"estimate"
2013,"Matamata-Piako District","Waikato",431181795.546784,431181795.546784,13105829651.8779,13105829651.8779,"estimate"
2013,"Napier City","Hawke's Bay",680226816.367431,680226816.367431,11413201616.9032,11413201616.9032,"estimate"
2013,"Nelson City","Nelson",794927583.567481,794927583.567481,16322948327.8744,16322948327.8744,"estimate"
2013,"New Plymouth District","Taranaki",1269595790.75804,1269595790.75804,16466871475.4609,16466871475.4609,"estimate"
2013,"Opotiki District","Bay of Plenty",73934066.7823293,73934066.7823293,8420736535.57282,8420736535.57282,"estimate"
2013,"Otorohanga District","Waikato",95143633.2646497,95143633.2646497,9921129641.77786,9921129641.77786,"estimate"
2013,"Palmerston North City","Manawatu-Wanganui",1581958485.83089,1581958485.83089,18945610608.7531,18945610608.7531,"estimate"
2013,"Porirua City","Wellington",459279453.902635,459279453.902635,8552690016.80885,8552690016.80885,"estimate"
